genome_id	pred_completeness	pred_contamination
genome_457	99.13982391357422	1.054308533668518
genome_468	95.56987762451172	8.685477256774902
genome_471	99.20333862304688	32.3228645324707
genome_472	74.75196075439453	5.086812496185303
genome_477	69.67926025390625	1.511061191558838
genome_481	84.14028930664062	1.7014049291610718
genome_482	110.04449462890625	72.94408416748047
genome_486	99.1190414428711	0.19358620047569275
genome_487	91.92405700683594	22.270526885986328
genome_491	89.44207763671875	164.2706298828125
genome_495	90.1745834350586	42.531314849853516
genome_5	80.37189483642578	4.726871967315674
genome_50	89.64595031738281	14.715261459350586
genome_501	93.36497497558594	8.606935501098633
genome_502	96.60476684570312	-0.015575438737869263
genome_505	92.7953872680664	-0.11334866285324097
genome_517	80.79976654052734	10.181004524230957
genome_52	99.67610168457031	28.908077239990234
genome_521	95.58190155029297	17.039953231811523
genome_525	142.4675750732422	50.714439392089844
genome_531	65.95905303955078	-0.179985910654068
genome_535	94.981689453125	29.40094757080078
genome_536	96.54839324951172	9.567214012145996
genome_538	49.13372802734375	2.2717316150665283
genome_539	99.38482666015625	29.58809471130371
genome_54	116.16692352294922	115.57868957519531
genome_542	73.08094787597656	0.3667794167995453
genome_545	78.21825408935547	9.314732551574707
genome_546	100.39765930175781	5.133122444152832
genome_549	91.7977294921875	19.361738204956055
genome_55	126.54257202148438	84.45396423339844
genome_550	130.9547882080078	112.84650421142578
genome_555	76.07957458496094	-0.014535337686538696
genome_559	104.0344467163086	15.853121757507324
genome_568	99.39134216308594	24.128257751464844
genome_569	102.8084716796875	12.534591674804688
genome_573	103.97002410888672	26.486726760864258
genome_576	72.94816589355469	2.0656657218933105
genome_582	93.265625	8.989581108093262
genome_585	86.12060546875	0.010520964860916138
genome_588	99.40753173828125	19.758045196533203
genome_590	95.36911010742188	31.652637481689453
genome_602	49.07272720336914	1.5522748231887817
genome_603	98.86811065673828	1.2117102146148682
genome_608	69.06613159179688	1.6415618658065796
genome_61	101.86326599121094	36.287654876708984
genome_611	101.54542541503906	31.086641311645508
genome_617	102.8800048828125	85.71917724609375
genome_629	99.63388061523438	14.27290153503418
genome_630	77.78457641601562	0.18980242311954498
genome_637	71.61199951171875	0.07872879505157471
genome_640	119.37999725341797	27.690326690673828
genome_645	86.2284927368164	0.10086596012115479
genome_648	61.071109771728516	4.753002166748047
genome_655	78.4275894165039	0.849916398525238
genome_661	81.07965087890625	8.867732048034668
genome_668	67.78862762451172	249.6765594482422
genome_677	71.34042358398438	0.04052072763442993
genome_68	102.3721923828125	25.29437255859375
genome_681	109.51168823242188	40.658390045166016
genome_694	62.95925521850586	4.040203094482422
genome_695	99.7710952758789	25.734115600585938
genome_70	75.74351501464844	0.11073797941207886
genome_702	71.9669189453125	0.12200549244880676
genome_703	101.0426025390625	20.972999572753906
genome_709	102.9632797241211	10.552638053894043
genome_710	77.90038299560547	11.236807823181152
genome_713	72.23955535888672	0.13065636157989502
genome_716	58.682273864746094	0.21581202745437622
genome_72	66.8082275390625	0.12863725423812866
genome_723	84.80040740966797	10.170427322387695
genome_725	99.47183990478516	10.446060180664062
genome_727	99.3696517944336	-0.23426711559295654
genome_728	86.3021469116211	15.09367561340332
genome_729	97.22966003417969	5.442966461181641
genome_732	94.48558807373047	105.32105255126953
genome_74	99.53114318847656	5.97932243347168
genome_741	99.22050476074219	8.342474937438965
genome_743	70.4198989868164	8.598642349243164
genome_75	128.34706115722656	40.40729904174805
genome_753	79.54704284667969	10.450454711914062
genome_754	89.51608276367188	13.711750030517578
genome_764	97.00855255126953	24.76300048828125
genome_771	98.84813690185547	0.29099807143211365
genome_772	76.77810668945312	9.785955429077148
genome_781	86.29331970214844	47.296897888183594
genome_783	68.2679443359375	-0.030451267957687378
genome_784	83.62311553955078	14.705842971801758
genome_785	84.34087371826172	0.24070143699645996
genome_79	84.5907211303711	9.841489791870117
genome_793	98.78677368164062	1.4601953029632568
genome_80	98.2186050415039	4.059097766876221
genome_804	94.49517059326172	-0.156489759683609
genome_806	106.98530578613281	29.345468521118164
genome_807	79.30326080322266	9.222391128540039
genome_823	95.76801300048828	9.537230491638184
genome_825	73.06855010986328	20.0567569732666
genome_836	87.816650390625	14.891690254211426
genome_840	85.73811340332031	4.882074356079102
genome_842	73.97638702392578	0.03471896052360535
genome_843	81.31906127929688	29.862245559692383
genome_848	111.130859375	116.25901794433594
genome_857	90.61357116699219	15.021075248718262
genome_86	61.559051513671875	0.08562915027141571
genome_860	80.8763656616211	0.49316659569740295
genome_865	94.81270599365234	-0.06263554096221924
genome_876	100.11338806152344	18.444501876831055
genome_880	67.20223236083984	1.3335843086242676
genome_881	91.89757537841797	179.85169982910156
genome_887	82.5377426147461	0.998164713382721
genome_888	104.7923355102539	85.91434478759766
genome_892	95.38949584960938	38.570194244384766
genome_893	97.25971984863281	3.392059326171875
genome_898	73.56178283691406	0.47321879863739014
genome_903	101.12249755859375	23.463979721069336
genome_904	76.52932739257812	9.308246612548828
genome_909	82.3595199584961	1.5451416969299316
genome_913	62.5495491027832	5.112997055053711
genome_914	40.85602951049805	0.5051698684692383
genome_917	86.85381317138672	0.4653260111808777
genome_924	108.64073944091797	14.478004455566406
genome_925	89.15763854980469	8.08533763885498
genome_929	90.59024047851562	24.663616180419922
genome_93	91.91168975830078	70.45179748535156
genome_930	83.46550750732422	29.859811782836914
genome_940	108.83934783935547	13.716833114624023
genome_942	50.06809997558594	1.1790316104888916
genome_943	67.71758270263672	1.1163212060928345
genome_947	102.90825653076172	61.56999969482422
genome_952	77.140380859375	0.08438341319561005
genome_953	80.84019470214844	4.875438690185547
genome_955	84.02185821533203	14.908209800720215
genome_957	96.86022186279297	4.748907089233398
genome_963	95.42658233642578	14.73654842376709
genome_966	80.81552124023438	8.192476272583008
genome_975	96.42204284667969	10.589920043945312
genome_977	58.09527587890625	5.135068416595459
genome_978	85.45028686523438	15.869903564453125
genome_985	121.67981719970703	57.4359245300293
genome_987	87.05542755126953	30.459129333496094
genome_988	98.77521514892578	-0.15113577246665955
genome_989	63.54411315917969	5.097029209136963
genome_993	79.75303649902344	14.924155235290527
genome_10	89.08697509765625	9.512177467346191
genome_102	63.717987060546875	0.29664039611816406
genome_104	99.41061401367188	32.16910934448242
genome_105	87.88473510742188	8.342121124267578
genome_106	68.78482818603516	9.90616226196289
genome_112	89.72747802734375	0.013863295316696167
genome_114	99.3780288696289	92.32868957519531
genome_126	71.89942932128906	15.163397789001465
genome_128	101.37755584716797	8.639881134033203
genome_13	64.08984375	1.4483399391174316
genome_130	99.39254760742188	4.607618808746338
genome_131	91.53912353515625	19.402685165405273
genome_139	99.02857208251953	8.613960266113281
genome_142	100.80218505859375	104.2520980834961
genome_152	85.93696594238281	1.7571344375610352
genome_155	97.97711181640625	27.814531326293945
genome_158	110.90592956542969	27.665414810180664
genome_159	88.50663757324219	-0.16863420605659485
genome_168	100.73072814941406	83.9472427368164
genome_169	61.30622100830078	4.8730669021606445
genome_170	93.58109283447266	14.937278747558594
genome_182	63.367034912109375	0.2537645399570465
genome_184	106.5725326538086	0.20245686173439026
genome_185	105.10504150390625	83.00090026855469
genome_189	98.81072998046875	10.936774253845215
genome_196	54.586761474609375	1.7368491888046265
genome_198	58.61119079589844	0.01603737473487854
genome_2	98.77898406982422	21.557092666625977
genome_202	100.03826904296875	14.74270248413086
genome_207	94.3406982421875	19.83770751953125
genome_208	98.61639404296875	11.486303329467773
genome_210	61.13093948364258	1.968858003616333
genome_211	90.76506805419922	-0.02706870436668396
genome_213	101.27902221679688	29.964998245239258
genome_214	82.25161743164062	14.6196870803833
genome_221	89.65299987792969	-0.017305463552474976
genome_225	110.2998046875	44.26017379760742
genome_227	96.99756622314453	7.138520240783691
genome_228	108.61475372314453	24.418235778808594
genome_229	87.60711669921875	8.87697982788086
genome_232	60.94609069824219	0.5978167057037354
genome_233	99.49154663085938	8.930645942687988
genome_235	63.98468017578125	7.312914848327637
genome_238	90.26129150390625	6.24797248840332
genome_239	120.57776641845703	204.142333984375
genome_245	72.49441528320312	8.284117698669434
genome_253	51.18553161621094	0.16930177807807922
genome_254	88.56304931640625	11.462693214416504
genome_256	94.67530059814453	15.179824829101562
genome_257	101.64384460449219	13.545971870422363
genome_262	103.6601333618164	69.85658264160156
genome_265	92.11141204833984	28.042613983154297
genome_266	82.5146255493164	9.382579803466797
genome_268	96.43748474121094	13.967147827148438
genome_269	105.1674575805664	29.330625534057617
genome_27	64.9775161743164	1.653648853302002
genome_272	102.10297393798828	75.87873077392578
genome_284	102.56156921386719	9.066859245300293
genome_29	93.10533905029297	15.007940292358398
genome_292	94.4482421875	14.722835540771484
genome_31	100.50404357910156	29.846275329589844
genome_310	77.91802215576172	14.978310585021973
genome_313	69.86988830566406	6.736575126647949
genome_314	75.94252014160156	1.8549878597259521
genome_32	70.12663269042969	17.625423431396484
genome_321	82.22101593017578	0.1782834529876709
genome_328	94.83033752441406	13.19123649597168
genome_329	100.29046630859375	11.960208892822266
genome_330	118.03438568115234	40.722049713134766
genome_336	82.44692993164062	24.79767417907715
genome_337	45.764549255371094	0.25784745812416077
genome_341	69.8154067993164	-0.13796910643577576
genome_342	81.32046508789062	1.180534839630127
genome_343	112.6801986694336	28.58850860595703
genome_348	65.82022094726562	3.664584159851074
genome_349	90.28861236572266	2.438640594482422
genome_351	86.32933807373047	10.608874320983887
genome_362	88.3266830444336	212.1355743408203
genome_364	91.68775939941406	9.605814933776855
genome_366	78.98367309570312	1.9714139699935913
genome_368	109.64498901367188	13.595268249511719
genome_370	89.58058166503906	20.341733932495117
genome_375	86.92681884765625	7.075271129608154
genome_376	99.6493148803711	14.53152847290039
genome_38	76.49662017822266	0.13191848993301392
genome_380	99.34829711914062	14.577044486999512
genome_386	99.27467346191406	10.082273483276367
genome_389	99.21083068847656	8.08549976348877
genome_396	99.02266693115234	1.1875436305999756
genome_399	101.83889770507812	9.604802131652832
genome_402	100.09725189208984	48.43745422363281
genome_404	70.00812530517578	0.2489812672138214
genome_409	82.98506164550781	0.14152154326438904
genome_41	84.4460220336914	-0.032914429903030396
genome_418	106.5327377319336	14.14189338684082
genome_441	99.96710205078125	14.352157592773438
genome_453	106.61587524414062	132.6461639404297
genome_454	68.38819122314453	0.007569789886474609
genome_464	105.98511505126953	33.21397018432617
genome_466	109.83204650878906	39.83773422241211
genome_467	111.85700988769531	20.167407989501953
genome_470	97.56122589111328	30.216487884521484
genome_475	84.23961639404297	0.259900838136673
genome_48	108.9896240234375	81.62104797363281
genome_480	91.99052429199219	45.58833694458008
genome_485	104.58917236328125	87.04151916503906
genome_488	110.3647689819336	-1.2732014656066895
genome_489	85.62543487548828	0.21174177527427673
genome_490	66.0332260131836	0.8178859949111938
genome_497	86.32862854003906	0.20695403218269348
genome_500	56.857479095458984	0.23523978888988495
genome_509	129.49078369140625	109.81658935546875
genome_513	99.18649291992188	96.34319305419922
genome_516	93.59378051757812	14.729338645935059
genome_519	93.6119613647461	15.289856910705566
genome_522	99.00305938720703	23.486513137817383
genome_526	99.7917709350586	31.419679641723633
genome_529	86.98956298828125	4.887779235839844
genome_530	68.63758850097656	9.421626091003418
genome_541	85.26871490478516	7.5033721923828125
genome_553	99.24541473388672	28.145275115966797
genome_56	90.4422378540039	19.674837112426758
genome_560	99.27604675292969	0.5402907729148865
genome_564	98.6171646118164	1.6355775594711304
genome_579	118.65296173095703	91.31756591796875
genome_581	76.12149810791016	0.17349496483802795
genome_589	99.12015533447266	14.796024322509766
genome_591	134.65440368652344	74.23003387451172
genome_593	100.03070831298828	38.3311882019043
genome_597	99.12674713134766	117.80986785888672
genome_599	108.50228881835938	30.17144775390625
genome_6	77.81666564941406	9.694747924804688
genome_606	82.39199829101562	8.404562950134277
genome_607	107.96725463867188	26.47840690612793
genome_609	87.17145538330078	5.411720275878906
genome_612	64.9971923828125	7.705466270446777
genome_614	88.78532409667969	19.50380516052246
genome_618	79.27702331542969	15.24948501586914
genome_621	92.85061645507812	19.854917526245117
genome_622	60.808380126953125	-0.07268264889717102
genome_623	125.2472152709961	38.5303955078125
genome_627	73.93241882324219	4.731860160827637
genome_628	64.19336700439453	0.8896846175193787
genome_63	94.6170883178711	9.440008163452148
genome_635	105.69538879394531	17.45167350769043
genome_639	108.8246841430664	109.50169372558594
genome_64	126.97806549072266	36.6925048828125
genome_643	90.46711730957031	9.918932914733887
genome_644	114.60897827148438	28.627321243286133
genome_646	109.03466033935547	29.494869232177734
genome_649	105.47480773925781	24.282011032104492
genome_65	121.46308135986328	48.163082122802734
genome_650	97.72076416015625	7.4960479736328125
genome_656	111.1782455444336	25.497325897216797
genome_659	70.37420654296875	6.1005940437316895
genome_663	79.03397369384766	10.034369468688965
genome_667	99.40592956542969	3.4087255001068115
genome_67	88.37405395507812	-0.04403218626976013
genome_672	104.71947479248047	9.294889450073242
genome_682	50.8214111328125	1.4079875946044922
genome_685	99.70372009277344	29.582843780517578
genome_689	84.14043426513672	-0.0049911439418792725
genome_691	67.23786926269531	0.08035339415073395
genome_693	116.27230834960938	59.688602447509766
genome_698	81.87361907958984	29.587905883789062
genome_7	98.12901306152344	14.87744426727295
genome_700	85.69309997558594	6.285975933074951
genome_706	99.4804458618164	14.823338508605957
genome_707	92.11785125732422	186.18618774414062
genome_708	69.00867462158203	7.455022811889648
genome_71	61.32286834716797	0.15316903591156006
genome_711	113.1428451538086	12.595355987548828
genome_712	96.29637145996094	17.17604637145996
genome_714	91.65040588378906	15.076520919799805
genome_715	109.32040405273438	24.273571014404297
genome_720	81.93055725097656	4.5695929527282715
genome_722	80.89159393310547	0.06392970681190491
genome_731	76.04444885253906	2.218651056289673
genome_735	58.38484191894531	1.3432304859161377
genome_740	78.76387023925781	256.68878173828125
genome_745	112.54064178466797	156.885986328125
genome_746	106.78329467773438	28.590240478515625
genome_748	99.88186645507812	9.686079978942871
genome_750	93.61237335205078	23.305055618286133
genome_752	76.48883819580078	9.82797622680664
genome_758	101.64913940429688	62.535274505615234
genome_759	103.01676940917969	10.775559425354004
genome_760	85.08187103271484	35.85862350463867
genome_763	93.44624328613281	19.534652709960938
genome_765	69.37857055664062	2.1628715991973877
genome_767	98.78707885742188	1.7937541007995605
genome_77	85.28019714355469	1.1664189100265503
genome_786	84.93624114990234	0.03642067313194275
genome_788	108.52606201171875	23.756277084350586
genome_794	130.0502166748047	59.72418975830078
genome_795	89.47637939453125	24.688875198364258
genome_799	120.29688262939453	87.51322174072266
genome_8	77.13807678222656	4.371381759643555
genome_800	91.08820343017578	9.151749610900879
genome_801	86.93817138671875	8.148713111877441
genome_803	90.04402923583984	20.13384437561035
genome_81	120.8494873046875	53.48293685913086
genome_811	108.926025390625	18.519582748413086
genome_814	100.74462890625	105.4971694946289
genome_815	133.72189331054688	120.22183990478516
genome_818	109.83352661132812	53.404693603515625
genome_819	55.698577880859375	1.7334918975830078
genome_821	65.10517883300781	4.886300086975098
genome_827	84.98313903808594	9.961166381835938
genome_831	63.94971466064453	0.16465447843074799
genome_834	101.87229919433594	29.120046615600586
genome_837	61.90065002441406	0.0653393566608429
genome_838	61.32177734375	0.2983294427394867
genome_84	66.90931701660156	-0.10065808892250061
genome_845	107.67569732666016	-0.1904033124446869
genome_846	113.83521270751953	72.43727111816406
genome_85	99.37934875488281	14.633440971374512
genome_861	77.21253967285156	15.281560897827148
genome_864	107.88872528076172	16.73206901550293
genome_866	84.82429504394531	4.723832130432129
genome_867	100.00991821289062	14.619234085083008
genome_868	99.3760757446289	0.09327009320259094
genome_870	99.1105728149414	6.025798797607422
genome_872	101.33224487304688	14.213679313659668
genome_875	79.800537109375	8.399658203125
genome_879	99.11093139648438	-0.4141569137573242
genome_88	120.72209167480469	99.12581634521484
genome_886	78.5552749633789	-0.07972046732902527
genome_891	99.35820770263672	-0.026576966047286987
genome_895	123.5605697631836	130.6078643798828
genome_896	100.44200134277344	31.44479751586914
genome_9	97.96868896484375	0.5701280832290649
genome_90	94.48258209228516	1.2548677921295166
genome_906	104.38223266601562	14.144292831420898
genome_91	82.65885162353516	8.678901672363281
genome_921	80.41409301757812	0.07966756820678711
genome_926	92.978759765625	9.93359088897705
genome_935	71.37598419189453	11.821490287780762
genome_961	97.12561798095703	20.965972900390625
genome_962	114.68482971191406	28.986913681030273
genome_967	95.79044342041016	0.65114426612854
genome_969	96.39022064208984	2.844106435775757
genome_971	97.67691802978516	20.055601119995117
genome_979	90.13542938232422	18.40262794494629
genome_98	79.92720794677734	19.71152114868164
genome_980	112.60449981689453	57.52425765991211
genome_983	100.06642150878906	24.88562774658203
genome_997	99.03380584716797	3.783559799194336
genome_998	99.86738586425781	12.093545913696289
genome_999	91.3036880493164	0.34604892134666443
genome_101	70.8862075805664	282.186279296875
genome_107	107.42774200439453	-0.22595152258872986
genome_108	82.18085479736328	0.5353793501853943
genome_111	118.0806884765625	32.84486389160156
genome_123	102.5889892578125	9.016729354858398
genome_132	84.06002044677734	7.34190559387207
genome_135	105.74219512939453	28.771141052246094
genome_136	73.67115783691406	0.026491284370422363
genome_14	92.2255630493164	1.9919044971466064
genome_140	81.57420349121094	5.232933044433594
genome_141	98.59835815429688	28.802993774414062
genome_144	82.6530532836914	8.183171272277832
genome_148	78.486572265625	1.6039572954177856
genome_149	99.43244171142578	4.471466541290283
genome_153	73.49051666259766	0.2059653401374817
genome_160	83.49807739257812	0.23365989327430725
genome_161	98.38935852050781	8.003795623779297
genome_162	99.43195343017578	0.8168034553527832
genome_163	100.75743103027344	29.45612144470215
genome_167	74.8538589477539	5.499740123748779
genome_171	68.41082000732422	1.8877118825912476
genome_172	105.93342590332031	51.60908508300781
genome_179	56.416927337646484	0.035325437784194946
genome_180	89.22472381591797	10.437126159667969
genome_181	94.6738510131836	8.281798362731934
genome_183	79.94998931884766	19.721025466918945
genome_187	71.61016845703125	2.0126211643218994
genome_188	102.21170043945312	94.91545104980469
genome_190	90.32842254638672	9.359031677246094
genome_201	64.14408111572266	5.167612552642822
genome_205	99.40796661376953	115.60294342041016
genome_206	85.0702896118164	14.706899642944336
genome_212	77.94507598876953	0.9750492572784424
genome_215	105.20169830322266	40.00025177001953
genome_226	101.1961669921875	105.6359634399414
genome_230	76.95091247558594	8.17202377319336
genome_240	64.20048522949219	0.672447681427002
genome_243	122.91889190673828	76.91472625732422
genome_246	118.23298645019531	86.83829498291016
genome_250	66.25957489013672	4.171126365661621
genome_251	99.16230010986328	14.44195556640625
genome_252	89.3150405883789	0.57624351978302
genome_258	107.54945373535156	24.688322067260742
genome_26	102.00403594970703	14.205150604248047
genome_261	78.24269104003906	4.908405303955078
genome_270	99.18896484375	1.777669072151184
genome_277	76.11595153808594	5.004431247711182
genome_285	106.60102081298828	102.5624771118164
genome_286	90.4908447265625	-0.35173073410987854
genome_294	83.3523178100586	10.123922348022461
genome_298	110.48221588134766	57.78594207763672
genome_299	89.76409149169922	6.783019542694092
genome_300	82.59243774414062	5.038549900054932
genome_303	100.20895385742188	8.316389083862305
genome_309	106.54354095458984	28.556421279907227
genome_311	74.95332336425781	1.4993451833724976
genome_318	110.15023803710938	97.37117767333984
genome_322	100.31568908691406	29.454872131347656
genome_326	80.50419616699219	13.27965259552002
genome_327	85.53755187988281	13.18503189086914
genome_338	62.421165466308594	1.9595251083374023
genome_340	92.31724548339844	-0.036057084798812866
genome_346	120.24984741210938	55.087249755859375
genome_347	99.32939910888672	20.19733428955078
genome_350	100.02017211914062	29.699443817138672
genome_354	99.16315460205078	20.13913917541504
genome_357	89.34365844726562	10.188706398010254
genome_359	67.42918395996094	4.875476837158203
genome_360	88.8298110961914	10.559083938598633
genome_363	101.82528686523438	25.507965087890625
genome_365	79.43731689453125	9.960152626037598
genome_369	91.87688446044922	0.09714141488075256
genome_371	99.53836822509766	20.173974990844727
genome_372	99.18599700927734	9.325477600097656
genome_373	76.44420623779297	8.135064125061035
genome_374	85.0204086303711	14.854659080505371
genome_384	79.32681274414062	51.41828155517578
genome_40	93.48194885253906	4.798608303070068
genome_400	74.86549377441406	0.1636546105146408
genome_405	92.18464660644531	77.35877227783203
genome_406	67.59443664550781	0.04947781562805176
genome_414	105.8280258178711	25.19216537475586
genome_417	80.33464813232422	17.040395736694336
genome_420	95.07776641845703	-0.13539865612983704
genome_422	58.18903350830078	-0.021014362573623657
genome_424	69.46397399902344	3.397508382797241
genome_428	72.21466827392578	-0.12821033596992493
genome_433	100.2298583984375	32.8014030456543
genome_44	103.55906677246094	32.45674514770508
genome_442	109.78319549560547	79.1275863647461
genome_444	81.5077133178711	0.15354230999946594
genome_445	100.09928894042969	12.84622573852539
genome_448	90.56096649169922	24.622440338134766
genome_449	99.25263977050781	4.467808246612549
genome_452	98.06964874267578	45.57390594482422
genome_455	89.99591827392578	0.34238770604133606
genome_456	99.59075164794922	5.2175164222717285
genome_458	73.06134796142578	-0.6833933591842651
genome_459	36.2506217956543	0.19438788294792175
genome_46	80.17293548583984	2.982104539871216
genome_460	98.70775604248047	3.1824886798858643
genome_465	90.96416473388672	2.8666749000549316
genome_47	98.20316314697266	0.25147125124931335
genome_473	87.1585922241211	7.1724348068237305
genome_474	99.9372329711914	7.646265029907227
genome_476	92.72809600830078	0.12192577123641968
genome_478	76.15416717529297	-0.014490634202957153
genome_483	81.41678619384766	0.10039135813713074
genome_499	84.6397933959961	4.95310640335083
genome_504	114.16392517089844	26.73252296447754
genome_510	51.001747131347656	0.29816851019859314
genome_514	98.45254516601562	0.21681711077690125
genome_515	109.51351928710938	28.56270980834961
genome_518	107.69928741455078	24.750381469726562
genome_527	91.52513122558594	22.433740615844727
genome_53	110.83903503417969	13.577157020568848
genome_532	97.4021987915039	8.042276382446289
genome_533	108.01807403564453	27.9337100982666
genome_537	90.0949935913086	8.885242462158203
genome_543	106.70709228515625	23.62053108215332
genome_544	104.97635650634766	67.24885559082031
genome_551	99.0909194946289	2.1052918434143066
genome_552	105.41072845458984	19.258255004882812
genome_563	97.79713439941406	4.432147026062012
genome_565	80.90849304199219	6.616934299468994
genome_566	55.156803131103516	1.8215481042861938
genome_567	81.00747680664062	9.58050537109375
genome_57	103.6436767578125	28.62876319885254
genome_570	112.36624908447266	28.572237014770508
genome_571	125.24407196044922	39.41779327392578
genome_575	108.0301742553711	112.47322845458984
genome_578	81.51183319091797	0.15488043427467346
genome_58	97.68384552001953	8.909626960754395
genome_580	99.40263366699219	22.698637008666992
genome_583	93.29475402832031	19.939008712768555
genome_584	89.23528289794922	4.857504367828369
genome_587	105.85042572021484	23.643112182617188
genome_59	78.76087951660156	0.4203721880912781
genome_595	136.06016540527344	68.92249298095703
genome_60	99.53412628173828	4.693016529083252
genome_600	95.70938110351562	1.5736415386199951
genome_601	112.87081146240234	58.1677131652832
genome_613	100.24134063720703	39.9297981262207
genome_619	58.81298828125	-0.0967569649219513
genome_624	112.34071350097656	79.30533599853516
genome_636	106.78546142578125	76.90660858154297
genome_638	94.0993881225586	8.912879943847656
genome_641	64.82553100585938	0.0016190111637115479
genome_642	80.70951080322266	1.8777236938476562
genome_647	65.42340087890625	-0.06243810057640076
genome_653	85.63008880615234	4.75844144821167
genome_654	75.5356674194336	0.008454173803329468
genome_657	76.68730926513672	8.819220542907715
genome_66	99.08198547363281	21.60699462890625
genome_660	98.9021224975586	4.429393768310547
