bin_id	path	completeness_pct	scoreable	stratum	selection_reason	dataset	binset
s7__Otu968.0	bins/marine/gold/s7__Otu968.0.fna	53.13255577229574	True	0.0	stratified_by_completeness_decile	marine	gold
s7__RNODE_366_length_2053_cov_8.47415	bins/marine/gold/s7__RNODE_366_length_2053_cov_8.47415.fna	54.9532250123092	True	0.0	stratified_by_completeness_decile	marine	gold
s8__Otu1267.0	bins/marine/gold/s8__Otu1267.0.fna	50.04730755390476	True	0.0	stratified_by_completeness_decile	marine	gold
s8__Otu1930	bins/marine/gold/s8__Otu1930.fna	50.17416344053049	True	0.0	stratified_by_completeness_decile	marine	gold
s8__Otu2052	bins/marine/gold/s8__Otu2052.fna	50.06976624507795	True	0.0	stratified_by_completeness_decile	marine	gold
s8__Otu332	bins/marine/gold/s8__Otu332.fna	50.36457251194681	True	0.0	stratified_by_completeness_decile	marine	gold
s8__Otu806.0	bins/marine/gold/s8__Otu806.0.fna	50.49409494321259	True	0.0	stratified_by_completeness_decile	marine	gold
s9__Otu1129	bins/marine/gold/s9__Otu1129.fna	51.802687912343	True	0.0	stratified_by_completeness_decile	marine	gold
s9__Otu1156	bins/marine/gold/s9__Otu1156.fna	51.82103616842309	True	0.0	stratified_by_completeness_decile	marine	gold
s9__Otu1283	bins/marine/gold/s9__Otu1283.fna	51.42515387034458	True	0.0	stratified_by_completeness_decile	marine	gold
s9__Otu1297	bins/marine/gold/s9__Otu1297.fna	51.83531602486265	True	0.0	stratified_by_completeness_decile	marine	gold
s9__Otu1334	bins/marine/gold/s9__Otu1334.fna	51.37492035331893	True	0.0	stratified_by_completeness_decile	marine	gold
s9__Otu1876	bins/marine/gold/s9__Otu1876.fna	51.58780108933408	True	0.0	stratified_by_completeness_decile	marine	gold
s9__Otu198.0	bins/marine/gold/s9__Otu198.0.fna	51.56153433869768	True	0.0	stratified_by_completeness_decile	marine	gold
s9__Otu2385	bins/marine/gold/s9__Otu2385.fna	51.70407409667135	True	0.0	stratified_by_completeness_decile	marine	gold
s9__Otu327	bins/marine/gold/s9__Otu327.fna	51.66129705864805	True	0.0	stratified_by_completeness_decile	marine	gold
s9__Otu457.0	bins/marine/gold/s9__Otu457.0.fna	51.856303133804666	True	0.0	stratified_by_completeness_decile	marine	gold
s9__Otu605	bins/marine/gold/s9__Otu605.fna	51.89742594639287	True	0.0	stratified_by_completeness_decile	marine	gold
s9__Otu612.0	bins/marine/gold/s9__Otu612.0.fna	51.883887564738224	True	0.0	stratified_by_completeness_decile	marine	gold
s9__Otu889.0	bins/marine/gold/s9__Otu889.0.fna	51.707677041862524	True	0.0	stratified_by_completeness_decile	marine	gold
s9__Otu987	bins/marine/gold/s9__Otu987.fna	50.89739613030185	True	0.0	stratified_by_completeness_decile	marine	gold
s1__Otu1153	bins/marine/gold/s1__Otu1153.fna	57.59190902008553	True	1.0	stratified_by_completeness_decile	marine	gold
s1__Otu1191	bins/marine/gold/s1__Otu1191.fna	58.07138765473885	True	1.0	stratified_by_completeness_decile	marine	gold
s1__Otu1548.1	bins/marine/gold/s1__Otu1548.1.fna	57.27496389588075	True	1.0	stratified_by_completeness_decile	marine	gold
s1__Otu1585	bins/marine/gold/s1__Otu1585.fna	57.89101581565304	True	1.0	stratified_by_completeness_decile	marine	gold
s1__Otu2073	bins/marine/gold/s1__Otu2073.fna	58.09634237580144	True	1.0	stratified_by_completeness_decile	marine	gold
s1__Otu2206	bins/marine/gold/s1__Otu2206.fna	58.15854140360754	True	1.0	stratified_by_completeness_decile	marine	gold
s1__Otu2446	bins/marine/gold/s1__Otu2446.fna	57.80643345948802	True	1.0	stratified_by_completeness_decile	marine	gold
s1__Otu2479	bins/marine/gold/s1__Otu2479.fna	58.29682058929919	True	1.0	stratified_by_completeness_decile	marine	gold
s1__Otu315.0	bins/marine/gold/s1__Otu315.0.fna	58.14249951767779	True	1.0	stratified_by_completeness_decile	marine	gold
s1__Otu395	bins/marine/gold/s1__Otu395.fna	58.11148558707614	True	1.0	stratified_by_completeness_decile	marine	gold
s1__Otu433	bins/marine/gold/s1__Otu433.fna	57.82498455707742	True	1.0	stratified_by_completeness_decile	marine	gold
s1__Otu525.0	bins/marine/gold/s1__Otu525.0.fna	58.34474618742285	True	1.0	stratified_by_completeness_decile	marine	gold
s1__Otu894.0	bins/marine/gold/s1__Otu894.0.fna	57.54965598356673	True	1.0	stratified_by_completeness_decile	marine	gold
s1__Otu931	bins/marine/gold/s1__Otu931.fna	58.01740363634633	True	1.0	stratified_by_completeness_decile	marine	gold
s3__Otu1448	bins/marine/gold/s3__Otu1448.fna	56.87208687867624	True	1.0	stratified_by_completeness_decile	marine	gold
s3__Otu2209	bins/marine/gold/s3__Otu2209.fna	57.42550553941888	True	1.0	stratified_by_completeness_decile	marine	gold
s3__Otu336	bins/marine/gold/s3__Otu336.fna	57.28070544722843	True	1.0	stratified_by_completeness_decile	marine	gold
s3__Otu438	bins/marine/gold/s3__Otu438.fna	57.11232957749375	True	1.0	stratified_by_completeness_decile	marine	gold
s3__Otu473	bins/marine/gold/s3__Otu473.fna	57.220864774331616	True	1.0	stratified_by_completeness_decile	marine	gold
s3__Otu856.0	bins/marine/gold/s3__Otu856.0.fna	57.35470443584391	True	1.0	stratified_by_completeness_decile	marine	gold
s3__Otu930	bins/marine/gold/s3__Otu930.fna	57.58863987567027	True	1.0	stratified_by_completeness_decile	marine	gold
s3__RNODE_456_length_1695_cov_36.79753	bins/marine/gold/s3__RNODE_456_length_1695_cov_36.79753.fna	56.639701306782825	True	1.0	stratified_by_completeness_decile	marine	gold
s4__Otu1472	bins/marine/gold/s4__Otu1472.fna	61.27151840185867	True	1.0	stratified_by_completeness_decile	marine	gold
s4__Otu1593	bins/marine/gold/s4__Otu1593.fna	61.4046026213276	True	1.0	stratified_by_completeness_decile	marine	gold
s4__Otu169.1	bins/marine/gold/s4__Otu169.1.fna	59.21593053945193	True	1.0	stratified_by_completeness_decile	marine	gold
s4__Otu183.0	bins/marine/gold/s4__Otu183.0.fna	59.145414838046726	True	1.0	stratified_by_completeness_decile	marine	gold
s4__Otu1918	bins/marine/gold/s4__Otu1918.fna	61.497359186363205	True	1.0	stratified_by_completeness_decile	marine	gold
s4__Otu252	bins/marine/gold/s4__Otu252.fna	62.02736854916799	True	1.0	stratified_by_completeness_decile	marine	gold
s4__Otu254	bins/marine/gold/s4__Otu254.fna	61.43821902176658	True	1.0	stratified_by_completeness_decile	marine	gold
s4__Otu304.0	bins/marine/gold/s4__Otu304.0.fna	61.54946226083084	True	1.0	stratified_by_completeness_decile	marine	gold
s4__Otu360	bins/marine/gold/s4__Otu360.fna	61.66094425177588	True	1.0	stratified_by_completeness_decile	marine	gold
s4__Otu388	bins/marine/gold/s4__Otu388.fna	61.962256568375416	True	1.0	stratified_by_completeness_decile	marine	gold
s4__Otu596	bins/marine/gold/s4__Otu596.fna	61.42954132404472	True	1.0	stratified_by_completeness_decile	marine	gold
s4__Otu612.0	bins/marine/gold/s4__Otu612.0.fna	61.187869363685415	True	1.0	stratified_by_completeness_decile	marine	gold
s4__Otu64.0	bins/marine/gold/s4__Otu64.0.fna	61.21847748817469	True	1.0	stratified_by_completeness_decile	marine	gold
s4__Otu67.0	bins/marine/gold/s4__Otu67.0.fna	61.16627215894104	True	1.0	stratified_by_completeness_decile	marine	gold
s4__Otu843	bins/marine/gold/s4__Otu843.fna	61.224627218476165	True	1.0	stratified_by_completeness_decile	marine	gold
s5__Otu108.1	bins/marine/gold/s5__Otu108.1.fna	57.83765411416167	True	1.0	stratified_by_completeness_decile	marine	gold
s5__Otu203	bins/marine/gold/s5__Otu203.fna	62.324294852491626	True	1.0	stratified_by_completeness_decile	marine	gold
s5__Otu2078	bins/marine/gold/s5__Otu2078.fna	62.198824409728765	True	1.0	stratified_by_completeness_decile	marine	gold
s5__Otu2107	bins/marine/gold/s5__Otu2107.fna	62.32717620092051	True	1.0	stratified_by_completeness_decile	marine	gold
s5__Otu332	bins/marine/gold/s5__Otu332.fna	62.44059058799086	True	1.0	stratified_by_completeness_decile	marine	gold
s5__Otu447.1	bins/marine/gold/s5__Otu447.1.fna	59.56611322509207	True	1.0	stratified_by_completeness_decile	marine	gold
s5__Otu450.0	bins/marine/gold/s5__Otu450.0.fna	62.05742794556173	True	1.0	stratified_by_completeness_decile	marine	gold
s5__Otu457.0	bins/marine/gold/s5__Otu457.0.fna	62.46367525482625	True	1.0	stratified_by_completeness_decile	marine	gold
s5__Otu931	bins/marine/gold/s5__Otu931.fna	62.47315333236567	True	1.0	stratified_by_completeness_decile	marine	gold
s6__Otu1420.0	bins/marine/gold/s6__Otu1420.0.fna	59.333173194935696	True	1.0	stratified_by_completeness_decile	marine	gold
s6__Otu1541	bins/marine/gold/s6__Otu1541.fna	59.48550099528571	True	1.0	stratified_by_completeness_decile	marine	gold
s6__Otu1596	bins/marine/gold/s6__Otu1596.fna	59.60972833344279	True	1.0	stratified_by_completeness_decile	marine	gold
s6__Otu1676.0	bins/marine/gold/s6__Otu1676.0.fna	59.24223641118528	True	1.0	stratified_by_completeness_decile	marine	gold
s6__Otu1860	bins/marine/gold/s6__Otu1860.fna	59.49233462098187	True	1.0	stratified_by_completeness_decile	marine	gold
s6__Otu2016.0	bins/marine/gold/s6__Otu2016.0.fna	59.60226366575925	True	1.0	stratified_by_completeness_decile	marine	gold
s6__Otu2215	bins/marine/gold/s6__Otu2215.fna	59.34463198743872	True	1.0	stratified_by_completeness_decile	marine	gold
s6__Otu496.0	bins/marine/gold/s6__Otu496.0.fna	59.48899434778112	True	1.0	stratified_by_completeness_decile	marine	gold
s6__Otu511	bins/marine/gold/s6__Otu511.fna	59.22996093839231	True	1.0	stratified_by_completeness_decile	marine	gold
s6__Otu927	bins/marine/gold/s6__Otu927.fna	59.36891700454709	True	1.0	stratified_by_completeness_decile	marine	gold
s6__Otu928.0	bins/marine/gold/s6__Otu928.0.fna	59.50563938350822	True	1.0	stratified_by_completeness_decile	marine	gold
s6__Otu980	bins/marine/gold/s6__Otu980.fna	59.46109993627962	True	1.0	stratified_by_completeness_decile	marine	gold
s7__RNODE_142_length_2406_cov_5.09941	bins/marine/gold/s7__RNODE_142_length_2406_cov_5.09941.fna	58.00335570469799	True	1.0	stratified_by_completeness_decile	marine	gold
s7__RNODE_266_length_6653_cov_7.97753	bins/marine/gold/s7__RNODE_266_length_6653_cov_7.97753.fna	56.95219423917961	True	1.0	stratified_by_completeness_decile	marine	gold
s8__Otu115	bins/marine/gold/s8__Otu115.fna	59.75143181027298	True	1.0	stratified_by_completeness_decile	marine	gold
s8__Otu1316	bins/marine/gold/s8__Otu1316.fna	60.27847085233659	True	1.0	stratified_by_completeness_decile	marine	gold
s8__Otu1334	bins/marine/gold/s8__Otu1334.fna	60.72094301670394	True	1.0	stratified_by_completeness_decile	marine	gold
s8__Otu1448	bins/marine/gold/s8__Otu1448.fna	60.741369449405546	True	1.0	stratified_by_completeness_decile	marine	gold
s8__Otu1704	bins/marine/gold/s8__Otu1704.fna	60.62234637466895	True	1.0	stratified_by_completeness_decile	marine	gold
s8__Otu1947	bins/marine/gold/s8__Otu1947.fna	60.42039085164164	True	1.0	stratified_by_completeness_decile	marine	gold
s8__Otu203	bins/marine/gold/s8__Otu203.fna	60.68126237601175	True	1.0	stratified_by_completeness_decile	marine	gold
s8__Otu323.0	bins/marine/gold/s8__Otu323.0.fna	60.21190455437959	True	1.0	stratified_by_completeness_decile	marine	gold
s8__Otu491.0	bins/marine/gold/s8__Otu491.0.fna	60.076554307261816	True	1.0	stratified_by_completeness_decile	marine	gold
s9__RNODE_67_length_1419_cov_2.86686	bins/marine/gold/s9__RNODE_67_length_1419_cov_2.86686.fna	56.47816750178955	True	1.0	stratified_by_completeness_decile	marine	gold
s0__Otu1027	bins/marine/gold/s0__Otu1027.fna	66.15112578698077	True	2.0	stratified_by_completeness_decile	marine	gold
s0__Otu1665	bins/marine/gold/s0__Otu1665.fna	66.70214527195456	True	2.0	stratified_by_completeness_decile	marine	gold
s0__Otu1737	bins/marine/gold/s0__Otu1737.fna	66.41804457521916	True	2.0	stratified_by_completeness_decile	marine	gold
s0__Otu271	bins/marine/gold/s0__Otu271.fna	65.87168407438607	True	2.0	stratified_by_completeness_decile	marine	gold
s0__Otu713	bins/marine/gold/s0__Otu713.fna	65.90855691076324	True	2.0	stratified_by_completeness_decile	marine	gold
s0__Otu829.0	bins/marine/gold/s0__Otu829.0.fna	66.24739012643161	True	2.0	stratified_by_completeness_decile	marine	gold
s1__RNODE_173_length_1764_cov_3.34845	bins/marine/gold/s1__RNODE_173_length_1764_cov_3.34845.fna	63.66819747416762	True	2.0	stratified_by_completeness_decile	marine	gold
s1__RNODE_350_length_2314_cov_37.19546	bins/marine/gold/s1__RNODE_350_length_2314_cov_37.19546.fna	66.20418848167539	True	2.0	stratified_by_completeness_decile	marine	gold
s1__RNODE_456_length_1695_cov_36.79753	bins/marine/gold/s1__RNODE_456_length_1695_cov_36.79753.fna	67.7286869943995	True	2.0	stratified_by_completeness_decile	marine	gold
s2__Otu1184	bins/marine/gold/s2__Otu1184.fna	65.09134695139636	True	2.0	stratified_by_completeness_decile	marine	gold
s2__Otu1391	bins/marine/gold/s2__Otu1391.fna	65.3479944683867	True	2.0	stratified_by_completeness_decile	marine	gold
s2__Otu1534	bins/marine/gold/s2__Otu1534.fna	65.075550515883	True	2.0	stratified_by_completeness_decile	marine	gold
s2__Otu174	bins/marine/gold/s2__Otu174.fna	65.2074040043274	True	2.0	stratified_by_completeness_decile	marine	gold
s2__Otu1914.0	bins/marine/gold/s2__Otu1914.0.fna	65.58710467696545	True	2.0	stratified_by_completeness_decile	marine	gold
s2__Otu2016.0	bins/marine/gold/s2__Otu2016.0.fna	65.58271731107045	True	2.0	stratified_by_completeness_decile	marine	gold
s2__Otu222.0	bins/marine/gold/s2__Otu222.0.fna	64.97758334446132	True	2.0	stratified_by_completeness_decile	marine	gold
s2__Otu279	bins/marine/gold/s2__Otu279.fna	65.30573956858314	True	2.0	stratified_by_completeness_decile	marine	gold
s2__Otu351	bins/marine/gold/s2__Otu351.fna	65.23852708432115	True	2.0	stratified_by_completeness_decile	marine	gold
s2__Otu37.0	bins/marine/gold/s2__Otu37.0.fna	65.52811051455494	True	2.0	stratified_by_completeness_decile	marine	gold
s2__Otu405.0	bins/marine/gold/s2__Otu405.0.fna	65.41784464634725	True	2.0	stratified_by_completeness_decile	marine	gold
s2__Otu467	bins/marine/gold/s2__Otu467.fna	65.321397293029	True	2.0	stratified_by_completeness_decile	marine	gold
s2__Otu605	bins/marine/gold/s2__Otu605.fna	65.30560734785017	True	2.0	stratified_by_completeness_decile	marine	gold
s2__Otu634.0	bins/marine/gold/s2__Otu634.0.fna	65.49734156077754	True	2.0	stratified_by_completeness_decile	marine	gold
s2__Otu638.0	bins/marine/gold/s2__Otu638.0.fna	65.27415777541951	True	2.0	stratified_by_completeness_decile	marine	gold
s2__RNODE_126_length_3157_cov_3.75885	bins/marine/gold/s2__RNODE_126_length_3157_cov_3.75885.fna	67.97767145135566	True	2.0	stratified_by_completeness_decile	marine	gold
s2__RNODE_68_length_2493_cov_6.03116	bins/marine/gold/s2__RNODE_68_length_2493_cov_6.03116.fna	69.48603804127883	True	2.0	stratified_by_completeness_decile	marine	gold
s3__Otu1016.0	bins/marine/gold/s3__Otu1016.0.fna	69.60371044866339	True	2.0	stratified_by_completeness_decile	marine	gold
s3__Otu625	bins/marine/gold/s3__Otu625.fna	69.77176020153571	True	2.0	stratified_by_completeness_decile	marine	gold
s3__Otu692	bins/marine/gold/s3__Otu692.fna	64.15614132807443	True	2.0	stratified_by_completeness_decile	marine	gold
s3__Otu778	bins/marine/gold/s3__Otu778.fna	63.93051583860334	True	2.0	stratified_by_completeness_decile	marine	gold
s3__Otu839	bins/marine/gold/s3__Otu839.fna	69.35004708135857	True	2.0	stratified_by_completeness_decile	marine	gold
s3__RNODE_126_length_3157_cov_3.75885	bins/marine/gold/s3__RNODE_126_length_3157_cov_3.75885.fna	63.2280701754386	True	2.0	stratified_by_completeness_decile	marine	gold
s3__RNODE_18_length_1746_cov_2.65719	bins/marine/gold/s3__RNODE_18_length_1746_cov_2.65719.fna	65.47563805104409	True	2.0	stratified_by_completeness_decile	marine	gold
s4__Otu85.0	bins/marine/gold/s4__Otu85.0.fna	69.39207605826223	True	2.0	stratified_by_completeness_decile	marine	gold
s5__Otu1108.1	bins/marine/gold/s5__Otu1108.1.fna	69.14252356621807	True	2.0	stratified_by_completeness_decile	marine	gold
s5__Otu810.0	bins/marine/gold/s5__Otu810.0.fna	62.62828905329225	True	2.0	stratified_by_completeness_decile	marine	gold
s5__Otu87.0	bins/marine/gold/s5__Otu87.0.fna	62.57096368192259	True	2.0	stratified_by_completeness_decile	marine	gold
s5__RNODE_68_length_2493_cov_6.03116	bins/marine/gold/s5__RNODE_68_length_2493_cov_6.03116.fna	65.5564548765682	True	2.0	stratified_by_completeness_decile	marine	gold
s6__Otu1111	bins/marine/gold/s6__Otu1111.fna	69.91571738927662	True	2.0	stratified_by_completeness_decile	marine	gold
s6__Otu315.0	bins/marine/gold/s6__Otu315.0.fna	69.9091772274997	True	2.0	stratified_by_completeness_decile	marine	gold
s7__Otu1126	bins/marine/gold/s7__Otu1126.fna	67.89221017038147	True	2.0	stratified_by_completeness_decile	marine	gold
s7__Otu1573	bins/marine/gold/s7__Otu1573.fna	68.12221136905247	True	2.0	stratified_by_completeness_decile	marine	gold
s7__Otu1607	bins/marine/gold/s7__Otu1607.fna	67.42182608233551	True	2.0	stratified_by_completeness_decile	marine	gold
s7__Otu2073	bins/marine/gold/s7__Otu2073.fna	67.5903675508434	True	2.0	stratified_by_completeness_decile	marine	gold
s7__Otu323.0	bins/marine/gold/s7__Otu323.0.fna	67.2671719723196	True	2.0	stratified_by_completeness_decile	marine	gold
s7__Otu360	bins/marine/gold/s7__Otu360.fna	67.50884589368096	True	2.0	stratified_by_completeness_decile	marine	gold
s7__Otu523	bins/marine/gold/s7__Otu523.fna	67.69330211853107	True	2.0	stratified_by_completeness_decile	marine	gold
s7__Otu648.0	bins/marine/gold/s7__Otu648.0.fna	67.49771410441936	True	2.0	stratified_by_completeness_decile	marine	gold
s7__Otu687	bins/marine/gold/s7__Otu687.fna	67.0717393821122	True	2.0	stratified_by_completeness_decile	marine	gold
s7__Otu87.0	bins/marine/gold/s7__Otu87.0.fna	67.84905441767589	True	2.0	stratified_by_completeness_decile	marine	gold
s7__Otu941	bins/marine/gold/s7__Otu941.fna	67.28109974770567	True	2.0	stratified_by_completeness_decile	marine	gold
s7__Otu980	bins/marine/gold/s7__Otu980.fna	67.68478032932182	True	2.0	stratified_by_completeness_decile	marine	gold
s7__RNODE_291_length_2033_cov_2.59025	bins/marine/gold/s7__RNODE_291_length_2033_cov_2.59025.fna	63.9234211834908	True	2.0	stratified_by_completeness_decile	marine	gold
s8__Otu1358	bins/marine/gold/s8__Otu1358.fna	68.72806223026741	True	2.0	stratified_by_completeness_decile	marine	gold
s8__Otu159	bins/marine/gold/s8__Otu159.fna	68.59614755018987	True	2.0	stratified_by_completeness_decile	marine	gold
s8__Otu212.0	bins/marine/gold/s8__Otu212.0.fna	68.60995581876129	True	2.0	stratified_by_completeness_decile	marine	gold
s8__Otu453	bins/marine/gold/s8__Otu453.fna	66.99914930793544	True	2.0	stratified_by_completeness_decile	marine	gold
s8__Otu473	bins/marine/gold/s8__Otu473.fna	68.4606227778066	True	2.0	stratified_by_completeness_decile	marine	gold
s8__Otu894.0	bins/marine/gold/s8__Otu894.0.fna	68.16000445435938	True	2.0	stratified_by_completeness_decile	marine	gold
s8__RNODE_142_length_2406_cov_5.09941	bins/marine/gold/s8__RNODE_142_length_2406_cov_5.09941.fna	63.26761744966443	True	2.0	stratified_by_completeness_decile	marine	gold
s8__RNODE_366_length_2053_cov_8.47415	bins/marine/gold/s8__RNODE_366_length_2053_cov_8.47415.fna	64.5150172328902	True	2.0	stratified_by_completeness_decile	marine	gold
s9__Otu1505.0	bins/marine/gold/s9__Otu1505.0.fna	66.1130447096599	True	2.0	stratified_by_completeness_decile	marine	gold
s9__Otu157.0	bins/marine/gold/s9__Otu157.0.fna	66.29693181872693	True	2.0	stratified_by_completeness_decile	marine	gold
s9__Otu1607	bins/marine/gold/s9__Otu1607.fna	66.35073886010602	True	2.0	stratified_by_completeness_decile	marine	gold
s9__Otu176.0	bins/marine/gold/s9__Otu176.0.fna	66.03238097110152	True	2.0	stratified_by_completeness_decile	marine	gold
s9__Otu180	bins/marine/gold/s9__Otu180.fna	66.26579723980343	True	2.0	stratified_by_completeness_decile	marine	gold
s9__Otu2322	bins/marine/gold/s9__Otu2322.fna	66.3318440550768	True	2.0	stratified_by_completeness_decile	marine	gold
s9__Otu499	bins/marine/gold/s9__Otu499.fna	66.10304936488438	True	2.0	stratified_by_completeness_decile	marine	gold
s9__Otu554	bins/marine/gold/s9__Otu554.fna	66.36485493940506	True	2.0	stratified_by_completeness_decile	marine	gold
s9__Otu851.0	bins/marine/gold/s9__Otu851.0.fna	66.34274151644989	True	2.0	stratified_by_completeness_decile	marine	gold
