bin_id	path	completeness_pct	scoreable	stratum	selection_reason	dataset	binset
s5__spades_ESBL5609_S2_L001	bins/strain_madness/gold/s5__spades_ESBL5609_S2_L001.fna	52.15244992238909	True	0.0	stratified_by_completeness_decile	strain_madness	gold
s6__SP120_S2	bins/strain_madness/gold/s6__SP120_S2.fna	54.57043190424949	True	0.0	stratified_by_completeness_decile	strain_madness	gold
s6__SP84_S67	bins/strain_madness/gold/s6__SP84_S67.fna	52.69538028669818	True	0.0	stratified_by_completeness_decile	strain_madness	gold
s6__spades_And8382_S4_L001	bins/strain_madness/gold/s6__spades_And8382_S4_L001.fna	50.3524937308162	True	0.0	stratified_by_completeness_decile	strain_madness	gold
s6__spades_ESBL6759Q_S12_L001	bins/strain_madness/gold/s6__spades_ESBL6759Q_S12_L001.fna	50.63109181929288	True	0.0	stratified_by_completeness_decile	strain_madness	gold
s6__spades_ESBL8075_S12_L001	bins/strain_madness/gold/s6__spades_ESBL8075_S12_L001.fna	55.52989402175069	True	0.0	stratified_by_completeness_decile	strain_madness	gold
s6__spades_VRE3967_S23_L001	bins/strain_madness/gold/s6__spades_VRE3967_S23_L001.fna	51.77821993858648	True	0.0	stratified_by_completeness_decile	strain_madness	gold
s7__SP134_S15	bins/strain_madness/gold/s7__SP134_S15.fna	54.60835741566978	True	0.0	stratified_by_completeness_decile	strain_madness	gold
s7__SP158_S39	bins/strain_madness/gold/s7__SP158_S39.fna	53.7172834763048	True	0.0	stratified_by_completeness_decile	strain_madness	gold
s7__SP170_S51	bins/strain_madness/gold/s7__SP170_S51.fna	56.31458221929598	True	0.0	stratified_by_completeness_decile	strain_madness	gold
s7__SP55_S41	bins/strain_madness/gold/s7__SP55_S41.fna	52.65889707478905	True	0.0	stratified_by_completeness_decile	strain_madness	gold
s7__spades_And9183_S10_L001	bins/strain_madness/gold/s7__spades_And9183_S10_L001.fna	50.5637797024551	True	0.0	stratified_by_completeness_decile	strain_madness	gold
s7__spades_ESBL6620_S4_L001	bins/strain_madness/gold/s7__spades_ESBL6620_S4_L001.fna	52.44464100054565	True	0.0	stratified_by_completeness_decile	strain_madness	gold
s7__spades_ESBL7347_S10_L001	bins/strain_madness/gold/s7__spades_ESBL7347_S10_L001.fna	52.75777535860806	True	0.0	stratified_by_completeness_decile	strain_madness	gold
s7__spades_VRE3342_S6_L001	bins/strain_madness/gold/s7__spades_VRE3342_S6_L001.fna	52.38947032665023	True	0.0	stratified_by_completeness_decile	strain_madness	gold
s7__spades_VRE3766_S8_L001	bins/strain_madness/gold/s7__spades_VRE3766_S8_L001.fna	51.24607449395759	True	0.0	stratified_by_completeness_decile	strain_madness	gold
s8__MIKI-NS13	bins/strain_madness/gold/s8__MIKI-NS13.fna	55.878022050908186	True	0.0	stratified_by_completeness_decile	strain_madness	gold
s8__SP30_S17	bins/strain_madness/gold/s8__SP30_S17.fna	53.8614668258062	True	0.0	stratified_by_completeness_decile	strain_madness	gold
s8__SP39_S26	bins/strain_madness/gold/s8__SP39_S26.fna	54.34355551179027	True	0.0	stratified_by_completeness_decile	strain_madness	gold
s8__spades_And6342_S10_L001	bins/strain_madness/gold/s8__spades_And6342_S10_L001.fna	53.28513586860455	True	0.0	stratified_by_completeness_decile	strain_madness	gold
s8__spades_And8454_S5_L001	bins/strain_madness/gold/s8__spades_And8454_S5_L001.fna	52.071825177471744	True	0.0	stratified_by_completeness_decile	strain_madness	gold
s8__spades_And9053_S12_L001	bins/strain_madness/gold/s8__spades_And9053_S12_L001.fna	51.75349005336806	True	0.0	stratified_by_completeness_decile	strain_madness	gold
s8__spades_MRSA7830_S9_L001	bins/strain_madness/gold/s8__spades_MRSA7830_S9_L001.fna	52.8459060523128	True	0.0	stratified_by_completeness_decile	strain_madness	gold
s8__spades_VRE3387_S5_L001	bins/strain_madness/gold/s8__spades_VRE3387_S5_L001.fna	51.64336598234246	True	0.0	stratified_by_completeness_decile	strain_madness	gold
s9__MIKI-NS24	bins/strain_madness/gold/s9__MIKI-NS24.fna	54.75043100491256	True	0.0	stratified_by_completeness_decile	strain_madness	gold
s9__SP170_S51	bins/strain_madness/gold/s9__SP170_S51.fna	53.43788012273744	True	0.0	stratified_by_completeness_decile	strain_madness	gold
s9__spades_And12875_S7_L001	bins/strain_madness/gold/s9__spades_And12875_S7_L001.fna	51.85689886672837	True	0.0	stratified_by_completeness_decile	strain_madness	gold
s9__spades_ESBL5909_S5_L001	bins/strain_madness/gold/s9__spades_ESBL5909_S5_L001.fna	52.17647975255754	True	0.0	stratified_by_completeness_decile	strain_madness	gold
s9__spades_ESBL6984_S1_L001	bins/strain_madness/gold/s9__spades_ESBL6984_S1_L001.fna	55.0866956084052	True	0.0	stratified_by_completeness_decile	strain_madness	gold
s9__spades_VRE2913_S13_L001	bins/strain_madness/gold/s9__spades_VRE2913_S13_L001.fna	53.380956975242135	True	0.0	stratified_by_completeness_decile	strain_madness	gold
s0__SP11_S8	bins/strain_madness/gold/s0__SP11_S8.fna	62.091364376103066	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s0__SP152_S33	bins/strain_madness/gold/s0__SP152_S33.fna	59.68346186727062	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s0__spades_And8688_S9_L001	bins/strain_madness/gold/s0__spades_And8688_S9_L001.fna	62.73465642950277	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s0__spades_ESBL5717_S8_L001	bins/strain_madness/gold/s0__spades_ESBL5717_S8_L001.fna	58.10644701124565	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s0__spades_ESBL6270_S10_L001	bins/strain_madness/gold/s0__spades_ESBL6270_S10_L001.fna	59.93128227600462	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s0__spades_ESBL8514_S7_L001	bins/strain_madness/gold/s0__spades_ESBL8514_S7_L001.fna	57.76039863983683	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s0__spades_ESBL9046_S6_L001	bins/strain_madness/gold/s0__spades_ESBL9046_S6_L001.fna	59.79689390061828	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s0__spades_MRSA7129_S8_L001	bins/strain_madness/gold/s0__spades_MRSA7129_S8_L001.fna	57.992161295210245	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s0__spades_VRE2770_S9_L001	bins/strain_madness/gold/s0__spades_VRE2770_S9_L001.fna	60.54520743536392	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s1__SP41_S28	bins/strain_madness/gold/s1__SP41_S28.fna	59.697090762745056	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s1__spades_AND8064_S11_L001	bins/strain_madness/gold/s1__spades_AND8064_S11_L001.fna	59.33412770576668	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s1__spades_And6098_S1_L001	bins/strain_madness/gold/s1__spades_And6098_S1_L001.fna	62.44463706224961	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s1__spades_ESBL5609_S2_L001	bins/strain_madness/gold/s1__spades_ESBL5609_S2_L001.fna	61.8950662729192	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s1__spades_ESBL7410_S11_L001	bins/strain_madness/gold/s1__spades_ESBL7410_S11_L001.fna	60.35819185426314	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s1__spades_ESBL8159_S1_L001	bins/strain_madness/gold/s1__spades_ESBL8159_S1_L001.fna	56.73340986663752	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s1__spades_VRE3277_S16_L001	bins/strain_madness/gold/s1__spades_VRE3277_S16_L001.fna	60.97457535743296	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s2__SP130_S11	bins/strain_madness/gold/s2__SP130_S11.fna	62.65314296938489	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s2__SP147_S28	bins/strain_madness/gold/s2__SP147_S28.fna	57.55531290603974	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s2__SP149_S30	bins/strain_madness/gold/s2__SP149_S30.fna	57.49574613461331	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s2__SP14_S11	bins/strain_madness/gold/s2__SP14_S11.fna	59.87954603724624	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s2__SP189_S68	bins/strain_madness/gold/s2__SP189_S68.fna	59.63768885320658	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s3__SP12_S9	bins/strain_madness/gold/s3__SP12_S9.fna	61.495432938858	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s3__SP152_S33	bins/strain_madness/gold/s3__SP152_S33.fna	60.523594892062825	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s3__SP164_S45	bins/strain_madness/gold/s3__SP164_S45.fna	58.5914060744221	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s3__SP192_S71	bins/strain_madness/gold/s3__SP192_S71.fna	56.97192127417307	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s3__SP198_S01	bins/strain_madness/gold/s3__SP198_S01.fna	60.781232914326814	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s3__spades_And4902_S2_L001	bins/strain_madness/gold/s3__spades_And4902_S2_L001.fna	60.06170855969411	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s3__spades_And6400_S11_L001	bins/strain_madness/gold/s3__spades_And6400_S11_L001.fna	57.609565216125496	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s3__spades_And9205_S9_L001	bins/strain_madness/gold/s3__spades_And9205_S9_L001.fna	58.97865855163217	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s3__spades_ESBL5786_S5_L001	bins/strain_madness/gold/s3__spades_ESBL5786_S5_L001.fna	59.63595525586645	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s3__spades_ESBL6270_S10_L001	bins/strain_madness/gold/s3__spades_ESBL6270_S10_L001.fna	61.70014183313281	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s4__MIKI-NS06	bins/strain_madness/gold/s4__MIKI-NS06.fna	59.00519198009325	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s4__SP115_S93	bins/strain_madness/gold/s4__SP115_S93.fna	60.084049048203305	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s4__spades_And8909_S4_L001	bins/strain_madness/gold/s4__spades_And8909_S4_L001.fna	60.78027027377991	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s4__spades_MRSA9344_S6_L001	bins/strain_madness/gold/s4__spades_MRSA9344_S6_L001.fna	56.78245500281653	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s4__spades_VRE2770_S9_L001	bins/strain_madness/gold/s4__spades_VRE2770_S9_L001.fna	58.30648861182979	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s4__spades_VRE2857_S10_L001	bins/strain_madness/gold/s4__spades_VRE2857_S10_L001.fna	59.67404669078383	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s5__MIKI-NS11	bins/strain_madness/gold/s5__MIKI-NS11.fna	61.1318489691116	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s5__SP27_S15	bins/strain_madness/gold/s5__SP27_S15.fna	62.51772689798344	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s5__SP82_S65	bins/strain_madness/gold/s5__SP82_S65.fna	57.60245777314708	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s5__spades_And8381_S10_L001	bins/strain_madness/gold/s5__spades_And8381_S10_L001.fna	57.20729257338533	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s5__spades_ESBL5780_S5_L001	bins/strain_madness/gold/s5__spades_ESBL5780_S5_L001.fna	58.08954304252227	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s5__spades_ESBL6455_S6_L001	bins/strain_madness/gold/s5__spades_ESBL6455_S6_L001.fna	60.414238762677336	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s5__spades_ESBL6620_S4_L001	bins/strain_madness/gold/s5__spades_ESBL6620_S4_L001.fna	57.39981990383974	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s5__spades_ESBL6792_S10_L001	bins/strain_madness/gold/s5__spades_ESBL6792_S10_L001.fna	62.1194087120013	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s5__spades_ESBL9250_S3_L001	bins/strain_madness/gold/s5__spades_ESBL9250_S3_L001.fna	57.42127999510615	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s5__spades_ESBL9318_S2_L001	bins/strain_madness/gold/s5__spades_ESBL9318_S2_L001.fna	59.8352258881297	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s6__SP136_S17	bins/strain_madness/gold/s6__SP136_S17.fna	61.56839520807656	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s6__spades_And10026_S11_L001	bins/strain_madness/gold/s6__spades_And10026_S11_L001.fna	62.6761760349188	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s6__spades_And8688_S9_L001	bins/strain_madness/gold/s6__spades_And8688_S9_L001.fna	60.47789090495218	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s7__MIKI-NS09	bins/strain_madness/gold/s7__MIKI-NS09.fna	57.896290224210325	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s7__SP132_S13	bins/strain_madness/gold/s7__SP132_S13.fna	61.847382533229045	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s7__SP1_S85	bins/strain_madness/gold/s7__SP1_S85.fna	58.58170701338494	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s7__SP65_S80	bins/strain_madness/gold/s7__SP65_S80.fna	62.50621956943457	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s7__SP77_S60	bins/strain_madness/gold/s7__SP77_S60.fna	61.33459033151175	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s7__spades_VRE2770_S9_L001	bins/strain_madness/gold/s7__spades_VRE2770_S9_L001.fna	58.41543889617586	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s8__SP101_S82	bins/strain_madness/gold/s8__SP101_S82.fna	62.82222335817154	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s8__SP143_S24	bins/strain_madness/gold/s8__SP143_S24.fna	61.329455555870254	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s8__SP192_S71	bins/strain_madness/gold/s8__SP192_S71.fna	57.42530520523626	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s8__spades_ESBL5613_S5_L001	bins/strain_madness/gold/s8__spades_ESBL5613_S5_L001.fna	58.542315751306006	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s8__spades_ESBL5621_S1_L001	bins/strain_madness/gold/s8__spades_ESBL5621_S1_L001.fna	57.0826228645038	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s8__spades_ESBL9224_S2_L001	bins/strain_madness/gold/s8__spades_ESBL9224_S2_L001.fna	58.04225756845496	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s8__spades_ESBL9251_S1_L001	bins/strain_madness/gold/s8__spades_ESBL9251_S1_L001.fna	60.71036849964932	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s8__spades_MRSA8339_S5_L001	bins/strain_madness/gold/s8__spades_MRSA8339_S5_L001.fna	59.23191684535373	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s8__spades_VRE3967_S23_L001	bins/strain_madness/gold/s8__spades_VRE3967_S23_L001.fna	56.9251091422915	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s9__SP172_S53	bins/strain_madness/gold/s9__SP172_S53.fna	59.74235696985394	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s9__SP92_S73	bins/strain_madness/gold/s9__SP92_S73.fna	59.24498370425013	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s9__spades_AND8064_S11_L001	bins/strain_madness/gold/s9__spades_AND8064_S11_L001.fna	56.97409219364474	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s9__spades_And4902_S2_L001	bins/strain_madness/gold/s9__spades_And4902_S2_L001.fna	60.03474659304168	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s9__spades_ESBL7021_S2_L001	bins/strain_madness/gold/s9__spades_ESBL7021_S2_L001.fna	60.7189411051786	True	1.0	stratified_by_completeness_decile	strain_madness	gold
s0__SP121_S3	bins/strain_madness/gold/s0__SP121_S3.fna	67.5064341551413	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s0__SP154_S35	bins/strain_madness/gold/s0__SP154_S35.fna	63.92010305106069	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s0__SP155_S36	bins/strain_madness/gold/s0__SP155_S36.fna	67.36625625448126	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s0__SP9_S6	bins/strain_madness/gold/s0__SP9_S6.fna	65.6551300561384	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s0__spades_And6342_S10_L001	bins/strain_madness/gold/s0__spades_And6342_S10_L001.fna	62.84661726998413	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s0__spades_And7187_S3_L001	bins/strain_madness/gold/s0__spades_And7187_S3_L001.fna	66.09492951485772	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s0__spades_ESBL6983_S3_L001	bins/strain_madness/gold/s0__spades_ESBL6983_S3_L001.fna	67.46860721141522	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s0__spades_ESBL8953_S1_L001	bins/strain_madness/gold/s0__spades_ESBL8953_S1_L001.fna	67.04132427022975	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s0__spades_MRSA7796_S10_L001	bins/strain_madness/gold/s0__spades_MRSA7796_S10_L001.fna	68.84325110691726	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s1__SP24_S13	bins/strain_madness/gold/s1__SP24_S13.fna	64.21346530018558	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s1__SP74_S57	bins/strain_madness/gold/s1__SP74_S57.fna	63.00897449232568	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s1__spades_And10925_S5_L001	bins/strain_madness/gold/s1__spades_And10925_S5_L001.fna	66.68323078648126	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s1__spades_ESBL5734_S3_L001	bins/strain_madness/gold/s1__spades_ESBL5734_S3_L001.fna	67.90425166671609	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s1__spades_MRSA7113_S2_L001	bins/strain_madness/gold/s1__spades_MRSA7113_S2_L001.fna	66.23502299091018	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s1__spades_MRSA7124_S4_L001	bins/strain_madness/gold/s1__spades_MRSA7124_S4_L001.fna	64.32245776145328	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s2__MIKI-NS11	bins/strain_madness/gold/s2__MIKI-NS11.fna	69.10007395013368	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s2__SP131_S12	bins/strain_madness/gold/s2__SP131_S12.fna	68.94328408070656	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s3__MIKI-NS24	bins/strain_madness/gold/s3__MIKI-NS24.fna	65.6624426196747	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s3__SP121_S3	bins/strain_madness/gold/s3__SP121_S3.fna	64.17818400481059	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s3__SP167_S48	bins/strain_madness/gold/s3__SP167_S48.fna	68.7767254996788	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s3__SP63_S49	bins/strain_madness/gold/s3__SP63_S49.fna	65.31990295663705	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s3__SP95_S76	bins/strain_madness/gold/s3__SP95_S76.fna	67.15200134807974	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s3__SP96_S77	bins/strain_madness/gold/s3__SP96_S77.fna	67.57921959972089	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s4__SP114_S92	bins/strain_madness/gold/s4__SP114_S92.fna	66.35333844478923	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s4__SP174_S55	bins/strain_madness/gold/s4__SP174_S55.fna	65.20096960698616	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s4__SP78_S61	bins/strain_madness/gold/s4__SP78_S61.fna	67.83572843908463	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s4__spades_And7225_S6_L001	bins/strain_madness/gold/s4__spades_And7225_S6_L001.fna	68.83523726354026	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s4__spades_ESBL5827_S10_L001	bins/strain_madness/gold/s4__spades_ESBL5827_S10_L001.fna	63.95520641628408	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s4__spades_ESBL7410_S11_L001	bins/strain_madness/gold/s4__spades_ESBL7410_S11_L001.fna	64.49154852435032	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s5__MIKI-NS14	bins/strain_madness/gold/s5__MIKI-NS14.fna	63.23200074376738	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s5__SP149_S30	bins/strain_madness/gold/s5__SP149_S30.fna	63.45096840499448	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s5__SP151_S32	bins/strain_madness/gold/s5__SP151_S32.fna	66.79690527534751	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s5__SP60_S48	bins/strain_madness/gold/s5__SP60_S48.fna	67.04250610113584	True	2.0	stratified_by_completeness_decile	strain_madness	gold
s5__SP91_S72	bins/strain_madness/gold/s5__SP91_S72.fna	66.10029348921628	True	2.0	stratified_by_completeness_decile	strain_madness	gold
